f1(x),f2(x)
0.0007500961233472381,3.891198564990479
0.0009999999972356301,3.8745088937653342
1.1008548336827448,0.9039896537032976
0.0036730244989990448,3.7612510948309414
0.006530093888261709,3.683294108558368
0.010203138055861916,3.606160802534211
0.014692477051920698,3.5298423632737235
0.019998271501779883,3.454337291736976
0.026119494074131538,3.3796584316843656
0.03305803684562455,3.305783267910256
0.04081237033075944,3.2327295000184684
0.04938180947129984,3.160501079822604
0.05878942804484653,3.088928175742465
0.06897300399240389,3.0184645252648585
0.08000685240956991,2.9485875496958864
0.09182780947418592,2.8797036608875093
0.11219055291234495,2.7723962229506456
0.11794731546421477,2.7442089679513284
0.13223067855961984,2.6776892192144706
0.14733246075034992,2.611976029166596
0.16324840488893938,2.54708799260833
0.18003603402097548,2.482809901669836
0.1975317083486995,2.4197501318947214
0.21589668587488806,2.357309326077612
0.23507847875972573,2.2956827841796814
0.2550762854953977,2.2348731848329018
0.2758890684848151,2.174883334138275
0.297520419802868,2.1157031229501073
0.3199664159632476,2.0573434567824735
0.34322976868815686,1.9997971797258647
0.3673100380963177,1.9430657002580127
0.39220455677416044,1.887155074550991
0.41791554656854013,1.8320600314446494
0.4444433935873492,1.7777798794938315
0.47178726974994895,1.7243163752727786
0.4999493876312667,1.6716654199044996
0.5289278683534036,1.6198307758426607
0.558715825438924,1.5688239867559954
0.5893287462300661,1.5186187404364455
0.6207531774204296,1.4692375359033398
0.6529979907752705,1.4206663474558032
0.6860493004535466,1.372925576947775
0.719928745320876,1.3259841486702446
0.7546165889829686,1.279869774648506
0.7901225814925679,1.234568995357058
0.8264441446835744,1.1900852082009297
0.8635856734454787,1.1464132567922427
0.9015402092256809,1.1035613588881894
0.9403116246782292,1.0615249593856317
0.9798991505549286,1.0203049277994125
1.0203069019289999,0.9798972159115042
1.0615233329602696,0.9403131554317911
1.103559730607851,0.9015416809410464
1.0687161198855044,0.9335670393603451
1.1900814112711007,0.8264473087898201
1.2345667691149074,0.7901243624863191
1.2798675692672383,0.754618282401838
1.1621871189376,0.8499958078984434
1.372925433103222,0.6860494021363743
1.4206692983246059,0.6529959901800877
1.469239291376205,0.6207520363636397
1.5186191447031199,0.589328494391463
1.568820156684294,0.5587181111218781
1.6198350305033746,0.5289254371149795
1.6716661738520509,0.49994897531607385
1.7243115489146696,0.4717897943062497
1.7777771323958163,0.444444767135513
1.832057952644783,0.417916539427307
1.887151172330374,0.3922063357295566
1.943063611117329,0.3673109464201884
1.9997968855208508,0.3432298905729776
2.0573435310379207,0.3199663866794699
2.115703151175832,0.2975204092182272
2.1748786226251915,0.27589074655669904
2.234877429392465,0.25507485152424236
2.295687935700313,0.2350768302749692
2.357308009840886,0.21589708421034523
2.4197560740043564,0.1975300106031156
2.4830108237961683,0.17998193438603857
2.5470914784603087,0.16324752239708584
2.6119583397879182,0.14733666202465634
2.677689204945591,0.1322306817304712
2.7414599809527678,0.11851805947676221
2.8115510532546315,0.10447890125908998
2.879707001995821,0.0918272128471404
2.9486759216297287,0.07999229621243487
3.0184786640178047,0.06897086675008202
3.089073399862256,0.05876939521237911
3.1604935851690237,0.04938274629832171
3.232729922751578,0.04081232283253781
3.3057880749342257,0.033057556143665505
3.3796577654534152,0.02611955264356788
3.454341772380864,0.019997930581923912
3.529656698999636,0.014704458034017178
3.606161213153064,0.01020311621433591
3.6833010580310814,0.006529801278845562
3.761247883244892,0.0036731248607826876
3.8400250975502193,0.0016323056059734853
3.874508893548028,0.0010000000007267485
3.967481352361638,6.636142598271503e-05
