f1(x),f2(x)
24.999745537053997,-4.999999935229168
21.56273932649045,-4.646464582571203
18.40013520717041,-4.292929229570104
15.487109574740307,-3.9393938807416173
12.82354581567022,-3.5858585302372448
10.409276894668094,-3.232323176221373
8.244054869489915,-2.8787878253798556
6.327495343282672,-2.5252524669618737
4.658970616655387,-2.171717114788975
3.2373851489663656,-1.818181760307793
2.0606612606703774,-1.4646464193495032
1.1244245431043824,-1.1111110539632296
0.41834897439020646,-0.7575757152918595
-0.08317128982624084,-0.4040403490283273
-0.4315097006321913,-0.050505037754369875
-0.6869311909174289,0.30303028653657843
-0.8897754735985739,0.6565656942283671
-1.0607259904250983,1.010101033770257
-1.2104543454650403,1.363636220110688
-1.3449807271872578,1.7171717229995473
-1.4680077653164574,2.070707110296186
-1.5819774175047152,2.4242424362971704
-1.6885897945299821,2.7777777070992986
-1.7890802621629887,3.131313146906253
-1.88437765663236,3.4848484957669505
-1.9752002059785412,3.838383701045857
-2.0621162587452906,4.1919191983152695
-2.1455842050052785,4.545454444749358
-2.225980120719075,4.898989878836423
-2.3036167444900943,5.25252501223164
-2.37875762477643,5.60606054793266
-2.451627064332705,5.959595969632309
-2.5224177277303714,6.313131351517388
-2.591296786739753,6.666666680179263
-2.658410189361182,7.020201856985365
-2.7238863810572904,7.373737380660731
-2.787838951379933,7.727272719734092
-2.850368924320585,8.080807972310964
-2.9115668522147886,8.43434340825061
-2.9715139179899537,8.787878804203716
-2.999999986746208,9.0000071880457
-2.9999999917141933,9.00007905000127
-2.999999976207861,8.999910894999406
-2.999999974225919,8.999996514738545
-2.9999999886744346,9.000025836000988
-2.999999997834257,8.999957452228108
-2.9999999836408917,8.999989940799615
-2.9999999178165044,9.000142426482817
-2.9999999882783936,9.000002365662523
-2.9999999843254352,9.00010514513794
-2.999999904449556,9.000293852317347
-2.9999999872854644,9.000040975182323
-2.999999956003789,8.999834901114191
-2.999999985250359,8.999911542934493
-2.9999999925039633,8.999954420220178
-2.9999999975309515,9.000004865734331
-2.9999999976793283,8.999960476011209
-2.9999999860114013,9.000039739086132
-2.9999999868530955,8.999905619106107
-2.9999999799011605,9.000071249746009
-2.9999999745104806,8.999958333812305
-2.999999992717341,8.999988922486603
-2.999999990945279,9.00007381048896
-2.999999973515457,9.000010860986437
-2.999999962125388,9.000048343731942
-2.999999991357207,8.999981649718029
-2.999999991797388,8.999914087182
-2.999999990903576,9.000039334051335
-2.9999999894613048,9.00009074300564
-2.9999999895176823,8.99996236842173
-2.9999999936144692,8.999935196957425
-2.999999996243802,9.000058186956117
-2.9999999981706695,9.00001964493471
-2.9999999912744877,8.999950676701356
-2.999999993180213,8.999981572292423
-2.9999999903701284,9.000096885915589
-2.9999999963813266,9.000023629822945
-2.999999980943985,8.99992513233313
-2.9999999821098013,9.00012684621615
-2.9999999571827667,8.999858027724239
-2.9999999739787246,8.999953967318012
-2.9999999882864197,8.99990579908512
-2.9999999919320994,8.999927296097807
-2.9999999966440534,8.999988952409547
-2.9999999678833507,8.999970577465712
-2.9999999787985216,9.000077930215586
-2.9999999910656867,8.9999665212095
-2.9999999953544427,8.999947913411223
-2.9999999825140247,9.000064902785363
-2.999999988434178,9.000015151114734
-2.9999999857473907,8.999955638118783
-2.9999999672590176,9.000025612576447
-2.999999995198778,9.00006522598347
-2.999999959097469,9.000181883407656
-2.9999999786168976,8.999888021339029
-2.9999999990996997,9.000005500349223
-2.999999994460956,8.999954087903852
-2.9999999853416432,8.999910961675845
-2.9999999896153717,8.99998199288626
-2.9999999439265714,9.00000441999948
