f1(x),f2(x)
24.99997166188362,-4.9999999887818
24.99490927232559,-4.999974078709745
24.98978695826424,-4.999895689101875
24.984399462528685,-4.999756618255953
24.978996766579638,-4.999558844275195
24.973419273468252,-4.999293464881847
24.967732724007487,-4.998958819280429
24.961957029081965,-4.998552731230024
24.95600734110716,-4.998064629633413
24.9498947981091,-4.997489479477074
19.74730529745981,-4.4469544930114635
15.937087546961015,-3.9960421923115503
13.073709138445757,-3.620526450737357
10.865565492834627,-3.302027903210754
9.133571931196965,-3.028992172417111
7.751957193053746,-2.7922499989190723
6.630949563632894,-2.584420509981688
5.712687383278027,-2.4009650687185538
4.951576557932743,-2.2376960242666524
4.31301888542464,-2.091075124703404
3.773854286480439,-1.9589292209627833
3.314306256728208,-1.8390059521970037
2.9197033320575896,-1.7296091089516272
2.578335647163743,-1.6292692125668262
2.2816482450485793,-1.5369774362202109
2.021637100256865,-1.4515191069000728
1.7927615129996184,-1.3721541427478843
1.58999955407193,-1.2980727411125825
1.410156434420501,-1.2289277735977888
1.2495479729236698,-1.1640263130199298
1.1054452823132404,-1.1028873520859823
0.9748875725233777,-1.0447783164893378
0.8572595755188133,-0.9899031989889027
0.7498393684416103,-0.9374196813353044
0.6521785673689221,-0.8874831002526982
0.5625069136088163,-0.839531891529204
0.47979804591312997,-0.7933029591034343
0.40359180578854503,-0.7488069523048062
0.3328172092071884,-0.7056614725152937
0.26677103212764464,-0.6636415535002302
0.20502451907649016,-0.6226591802338337
0.1468017453357492,-0.5823578617497122
0.09200653869946795,-0.5428140761433209
0.040019426920522294,-0.5037117441735273
-0.009346589733689126,-0.4650227274030635
-0.05681222709525918,-0.42626756798689375
-0.10211143195416111,-0.3877417034947005
-0.14566024918051368,-0.34917573125159124
-0.18844133614664527,-0.3097217237241817
-0.22971733184714038,-0.27007905513229163
-0.27005111403106935,-0.22974584181933388
-0.3099077221206584,-0.18824371262275713
-0.3489411713163131,-0.14591978955263601
-0.38775276394074853,-0.10209869327666105
-0.42640611219336766,-0.0566459947789037
-0.4650491235959518,-0.009313593254837382
-0.5036296320853336,0.03991250133604968
-0.5427249464844189,0.09188558371156907
-0.5824135395237986,0.14688050086615434
-0.6225262907211085,0.20482852127875523
-0.6636083574448612,0.26671995858237113
-0.7056559571780837,0.3328083640855514
-0.7488086341535826,0.40359462862819384
-0.7931818603517098,0.47958614211585804
-0.839549893958704,0.5625398325171607
-0.8874338085450081,0.6520843593224415
-0.9374379208246177,0.7498758590908194
-0.9898252102163314,0.8570962912299381
-1.0449215627734416,0.975201800734064
-1.10272505709577,1.1050719848953474
-1.1641043383101604,1.249736329973917
-1.229004051784391,1.4103498554996063
-1.2981204016666954,1.5901266558276292
-1.3721894826113161,1.7928607404829475
-1.4514314326670905,2.0213775826802522
-1.5369759407250467,2.2816435706370957
-1.6293262358561214,2.5785240790209496
-1.7295743996468718,2.919581827794453
-1.8390176165607777,3.3143495819957205
-1.9590038190869739,3.774148947651135
-2.0912315277561624,4.313677427700617
-2.2377752191384066,4.951932946583589
-2.4009750913451224,5.712735723210975
-2.5844950195636374,6.631336082269105
-2.792039134565438,7.750776307251359
-2.993203901456608,8.917561703210376
-2.9942699138660758,8.924302677951992
-2.9952412687609664,8.931016496452253
-2.996098204370009,8.93753579225583
-2.9968471588301697,8.943849888828964
-2.997481595847063,8.94981636511263
-2.9980565064708453,8.955914996882468
-2.99855171732371,8.96194413101474
-2.9989541650427087,8.967661094364864
-2.999298372436174,8.973511790001774
-2.9995592774483346,8.979006759221111
-2.9997586784524137,8.98446693273158
-2.9998942013349774,8.989714693943576
-2.9999752639766855,8.995026519795072
-2.999999988353951,9.00009626049039
