f1(x),f2(x)
-115.40477231995465,-172.2973321935411
-113.27587544920817,-182.2871093028377
-126.74992484282262,-115.800667238295
-115.92901755738808,-169.25670055545692
-110.86488137541238,-193.9657718623992
-106.01863414214637,-218.93621034206325
-121.22547555594716,-141.5137146684013
-128.79354558633463,-106.01722821655477
-113.66714478184001,-179.230951076474
-126.58604976036574,-116.51751938880986
-126.7891754829158,-115.38603932528945
-129.74842244385724,-101.15071013447951
-104.37952930721583,-227.38510482748876
-102.61319860431945,-235.97314683191115
-124.07385584024547,-128.7319321454298
-124.55197463273319,-127.21145761247965
-104.58475867048706,-227.0469666334594
-127.84678739989232,-110.3742660197872
-129.26530089871167,-102.84323361718134
-111.2627390174621,-192.44526492953537
-127.96396439898405,-109.83370005687075
-109.8555896402533,-200.1699220386714
-101.30847030876427,-242.49431813087273
-128.20661748587372,-107.58026479249642
-110.358073070794,-197.52701029761923
-101.3487405251336,-239.3462798303573
-109.04699749181015,-203.5834939322462
-127.0602885506647,-114.68902248509329
-117.70713037945669,-160.9992506737059
-118.87094324888093,-155.58395503426814
-125.7941269884788,-120.34136788589939
-129.92160572044753,-100.03757656170386
-129.96333997656933,-99.94892964274773
-120.35853666737376,-146.83288914243332
-120.38653822300716,-146.7036537432884
-116.79157531044544,-165.4578718250234
-114.13051292108436,-179.07131106560857
-104.0124377689844,-229.26769969794242
-105.79355855117629,-220.36716473663876
-127.94135380709972,-109.84814864865929
-111.13578961821648,-193.9043959976732
-120.13708210751645,-148.23131266053582
-125.210085717606,-123.48813629169109
-128.44476210726702,-107.49061823413504
-105.04570640862723,-224.02648187979844
-105.0680546002307,-223.91381041600934
-109.83934271736595,-200.36450773942008
-106.23265099767238,-218.24472786768231
-116.59691651184019,-166.39645637368358
-129.75909615564248,-101.03610285049962
-129.61171886048297,-101.60825824765435
-108.04826305080306,-206.60075262744715
-107.93826561578979,-208.54487569574724
-112.3626151366896,-187.66160534650913
-104.78095507416735,-224.95514157274354
-100.52150205213326,-247.13622911607777
-106.97025818005469,-214.67396026469538
-126.18589539620389,-118.3418944957028
-108.78813219840576,-205.64034140563308
-128.49161154019384,-107.3004095002185
-123.36758013871719,-132.80563806554736
-112.76358073191824,-184.58606929453492
-101.02546497766349,-244.16752263194797
-119.91531789762935,-150.011486901777
-113.24789541124926,-183.500340636342
-110.28091115761003,-197.77685992365508
-105.27779654700251,-222.27764605626007
-118.55328973813374,-155.64636577357447
-102.7895778278105,-235.24723115456965
-102.58116756784172,-236.44610753362898
-113.13870728425417,-183.68551984391985
-105.18487378150861,-223.3248505401157
-123.72945363304831,-130.87396060153839
-114.82108955844205,-175.37119847276438
-110.79649263103578,-194.80905405873762
-120.23805797590968,-147.60442425566586
-125.58006872207382,-121.60784052706609
-125.58532575721209,-121.5280036760999
-105.02853176922457,-224.7615636898105
-105.56417945705613,-220.74933675764788
-107.68606265358504,-211.56954087209363
-119.92200454841976,-149.63336306874078
-129.84589117335642,-100.48773925272843
-110.5249258334162,-195.41750877714514
-122.60993490948519,-135.83741477522156
-108.47869633182414,-206.5185847484099
-129.78300732431208,-100.77622599121176
-116.04506940408572,-168.26211633415744
-103.17061456572077,-233.25836565808243
-113.4442534541366,-182.0528504946461
-123.13500930726926,-134.0023978987537
-128.68250066111335,-106.18216655690978
-120.308519398862,-147.4863580379655
-100.39054490600525,-247.61523758543157
-124.90329337803865,-124.96735767680276
-109.76571970035775,-201.1085364226916
-107.32100054977973,-212.61329437321066
-112.19396791519563,-188.28218507329504
-114.72306220140072,-175.7418943733049
-121.99669372679917,-139.7097949325846
-125.11446246704486,-124.02957506761032
-127.32354397377213,-112.8548190450798
-115.82257526649971,-170.64761332894386
-102.22181521458951,-237.5876132024399
-125.92083540355712,-118.75515048065152
-125.39828781879254,-122.42795243030949
-119.73590296955317,-150.90539119850067
-122.33208475695992,-136.26382225059723
-120.09474592704348,-149.27571972423635
-127.72455489978346,-111.02190546323648
-111.15092328717785,-193.48657967656894
-127.91655646301137,-109.87589421062243
-127.53763295619518,-111.93841263696822
-116.87656354591948,-165.15156248415957
-114.18900253018265,-179.04539832131735
-121.00652039647791,-144.651974326603
-122.12470037810371,-138.30375592542552
-126.44370842099988,-117.53106876045814
-119.5813356891536,-151.65682108812146
-115.27687609204438,-173.32630090949897
-122.74984904809708,-135.0903782010202
-129.41878256423166,-101.95135789937213
-102.92672670224461,-233.65397813012336
-106.6680357465482,-216.36563004564607
-120.63213710802444,-146.40804845816933
-121.36639903968828,-141.4719724985288
-104.94192190810696,-224.919363036216
