f1(x),f2(x)
135.99971034497383,4.000000007129243
134.11316921394953,4.002246327611078
134.11316821439135,4.002246342055883
134.1131719208349,4.002246353913445
134.11316820545755,4.002246333023832
134.11316841134465,4.002246391434123
134.11317030880633,4.002246352037291
134.11316823602658,4.002246416068465
134.11316837999453,4.002246365596245
134.11316931354045,4.002246348298602
134.11316851470744,4.002246350310216
134.1131681052039,4.002246388974442
134.1131686235032,4.002246355351447
134.11316860117816,4.002246328773631
134.11316817318522,4.002246374580939
134.11316852606123,4.002246352418544
134.11316788002375,4.002246480818128
134.11316843370577,4.0022463437881015
134.11316820311143,4.002246387334203
134.11316816079224,4.00224637551643
134.1131680344306,4.002246428322149
134.11316867497928,4.002246342275389
134.11316792337453,4.002246568856004
134.1131680862746,4.0022463668205885
134.11316823815534,4.002246352571882
134.11316827893938,4.002246334764365
134.11316812638165,4.002246340908923
134.11316786497144,4.002246523513317
134.11316816105307,4.002246480783082
134.11316826511262,4.002246377875999
134.11316800628666,4.002246452153352
134.1131681453637,4.002246411045698
134.11316812390157,4.00224646681467
134.11316798842572,4.002246408234342
134.11316816373335,4.002246409065358
134.1131669349867,4.002247034580878
134.11098639441786,4.003492458887846
133.98097084128582,4.07939976023432
133.85898341643554,4.153766039120708
133.7455411765492,4.225938580965827
133.63857334536095,4.296929805640071
133.53820334662757,4.366403991015728
133.44454543664202,4.433990762378486
133.42391038801793,4.44926721467795
133.4239124115649,4.4492657427949265
133.42390603183082,4.4492704493309505
133.42390635315746,4.449270273762406
133.4239061911436,4.44927034661631
133.42390592976514,4.44927052019056
133.42390599994306,4.449270505321095
133.42390595953225,4.449270524668259
133.42390646146714,4.449270433424186
133.42390614458404,4.449270464955963
133.42390585114023,4.449270551832132
133.42390618312226,4.449270438173144
133.42390593036933,4.449270541073744
133.42390599863768,4.449270476728477
133.423905973302,4.449270521330073
133.4239059944528,4.449270491753904
133.42390599879923,4.449270466329961
133.42390588507587,4.449270529277889
133.4239062610465,4.44927044192899
133.4239060122278,4.449270446047272
133.4239059205904,4.449270506589983
133.4239062225243,4.449270422913939
133.42390587071333,4.449270545336021
133.423905924836,4.449270508560412
133.42390589622133,4.449270534161428
133.42390605135293,4.449270468929236
133.42390600737053,4.449270444700867
133.4239059422148,4.4492705105278265
133.42390593923125,4.449270495231053
133.4239058735352,4.449270550205289
133.42390603756033,4.449270491310988
133.42390591771158,4.449270542206594
133.4239060094175,4.449270524891419
133.42390585648167,4.449270553924644
133.42390595556265,4.449270535014333
133.42390589476506,4.4492705256251295
133.42390588224708,4.4492705395577605
133.4239059849802,4.449270510797352
133.42390591933503,4.4492705122177165
133.42390599610331,4.44927046267781
133.42390614239426,4.449270383217511
133.42390588796266,4.449270541200991
133.423905928448,4.449270536335732
133.42390598290729,4.449270454771241
133.42390584441662,4.449270557580527
133.42390585399323,4.449270550677423
133.42390593749184,4.449270529915231
133.4239059248497,4.449270527588447
133.4239059187199,4.449270530983879
133.42390587440627,4.449270546953704
133.4239058540997,4.449270550627235
133.4239059112146,4.449270511619395
133.4239058836613,4.449270541979295
133.42390586976882,4.449270552501149
133.4239059550056,4.449270490741834
133.423905893486,4.449270537429363
133.4239058994157,4.449270536044658
